network_id,city,station_id,station_name,occupancy_rate,bikes_available,free_slots,capacity,pct_empty,pct_full,latitude,longitude,turnover_proxy,criticite,type_critique
le-velo,Marseille,00dd53e175c81bedfdf6163b7045487b,Ruffi Guinot,0.05,2.0,38.0,40.0,0.0,0.0,43.311,5.372,2.0,0.0,penurie (vide)
le-velo,Marseille,0106b0ce6a93f946ee05ca37cc82ac66,Les Docks - Terrasses du Port,1.0,25.0,0.0,25.0,0.0,1.0,43.306,5.366,25.0,1.0,saturation (pleine)
le-velo,Marseille,017a9520f4caa206053a2045388cf78e,Sadi-Carnot,0.7,7.0,3.0,10.0,0.0,0.0,43.3,5.372,7.0,0.0,penurie (vide)
le-velo,Marseille,0180970636cd88cb3c3b7d42f0df06c6,Prado - Lord Duveen,0.938,15.0,1.0,16.0,0.0,0.0,43.277,5.389,15.0,0.0,penurie (vide)
le-velo,Marseille,01e273bd2a3c420e5568b2b0cc2d5691,Vallon Montebello,0.05,1.0,19.0,20.0,0.0,0.0,43.281,5.378,1.0,0.0,penurie (vide)
le-velo,Marseille,03b9e0c6c0831b300a0f3ed051f8c204,Pierre Puget - Breteuil,0.235,4.0,13.0,17.0,0.0,0.0,43.29,5.376,4.0,0.0,penurie (vide)
le-velo,Marseille,042f0ce8a17013c25d202d097e88be52,318 Mazargues,0.474,9.0,10.0,19.0,0.0,0.0,43.261,5.394,9.0,0.0,penurie (vide)
le-velo,Marseille,04e63ac1617e8a32268e866bcec6a9ee,National - Belle de Mai,0.3,6.0,14.0,20.0,0.0,0.0,43.308,5.382,6.0,0.0,penurie (vide)
le-velo,Marseille,07bf9ef5e774fda566901c535c42597e,Schuman - Leca,0.263,5.0,14.0,19.0,0.0,0.0,43.302,5.366,5.0,0.0,penurie (vide)
le-velo,Marseille,08e77c7501487535634e1b9a57b05cdc,Place du Terrail,0.0,0.0,18.0,18.0,1.0,0.0,43.28,5.369,0.0,1.0,penurie (vide)
le-velo,Marseille,09ee62f360be19d4e9a617f844bb5572,Plage des Catalans,0.895,17.0,2.0,19.0,0.0,0.0,43.29,5.356,17.0,0.0,penurie (vide)
le-velo,Marseille,0a5d9e87fa0b2fc7b5c055ae4464838b,Palais Omnisports,0.368,7.0,12.0,19.0,0.0,0.0,43.28,5.4,7.0,0.0,penurie (vide)
le-velo,Marseille,0b22c545caff574a87b374a9a6fbff98,Périer - Cremieux,0.056,1.0,17.0,18.0,0.0,0.0,43.279,5.38,1.0,0.0,penurie (vide)
le-velo,Marseille,0b2e5d70a12ed696d391b47841afbb54,Augustin Aubert,0.1,2.0,18.0,20.0,0.0,0.0,43.268,5.403,2.0,0.0,penurie (vide)
le-velo,Marseille,0b929e8834d4d4d5eeadca476805b0e9,Notre-Dame - Vauban,0.111,2.0,16.0,18.0,0.0,0.0,43.284,5.375,2.0,0.0,penurie (vide)
le-velo,Marseille,1039c26d41a9742ec96aa869dc2d242f,Chave Eugene Pierre,0.0,0.0,20.0,20.0,1.0,0.0,43.295,5.39,0.0,1.0,penurie (vide)
le-velo,Marseille,10546f4bb859481992261ea1859610b0,Blancarde - Gare SNCF,0.294,5.0,12.0,17.0,0.0,0.0,43.296,5.406,5.0,0.0,penurie (vide)
le-velo,Marseille,10cc41a7b1f4ce0c93e425b5bfd17c46,Lachamp Le Clos des Iris,0.207,6.0,23.0,29.0,0.0,0.0,43.246,5.432,6.0,0.0,penurie (vide)
le-velo,Marseille,110913fea83d7a0b4309aba9831f93e2,Baille - Friedland,0.167,3.0,15.0,18.0,0.0,0.0,43.287,5.387,3.0,0.0,penurie (vide)
le-velo,Marseille,116674de9b8cdce6a0d996cd4b4c20c7,National - Longchamp,0.0,0.0,16.0,16.0,1.0,0.0,43.301,5.388,0.0,1.0,penurie (vide)
le-velo,Marseille,1305368b25e2af76a084edccdffd8abe,Rond Point du Prado,0.448,13.0,16.0,29.0,0.0,0.0,43.273,5.391,13.0,0.0,penurie (vide)
le-velo,Marseille,132f17020c179912e494040f7a75bced,Vallon Jourdan,0.0,0.0,18.0,18.0,1.0,0.0,43.287,5.363,0.0,1.0,penurie (vide)
le-velo,Marseille,14becc6bd1982026c0fc439ca8bea541,IUT Saint Jérôme,0.125,2.0,14.0,16.0,0.0,0.0,43.341,5.409,2.0,0.0,penurie (vide)
le-velo,Marseille,15591c18a18258f50c1656258bff2703,Ferry-Nédelec,0.7,14.0,6.0,20.0,0.0,0.0,43.303,5.377,14.0,0.0,penurie (vide)
le-velo,Marseille,157b3094d608e50357f327391b62ba67,Foch - Boisson,0.05,1.0,19.0,20.0,0.0,0.0,43.298,5.404,1.0,0.0,penurie (vide)
le-velo,Marseille,18830402e311766640c4094d71da2945,Allées Gambetta,0.138,4.0,25.0,29.0,0.0,0.0,43.299,5.382,4.0,0.0,penurie (vide)
le-velo,Marseille,188508bd9629613359e2444b9851fea9,Bastide St Jean,0.05,1.0,19.0,20.0,0.0,0.0,43.299,5.421,1.0,0.0,penurie (vide)
le-velo,Marseille,188d9608b3cfbf8a6899e87ebeee299c,Endoume - Corderie,0.111,2.0,16.0,18.0,0.0,0.0,43.289,5.366,2.0,0.0,penurie (vide)
le-velo,Marseille,192d7ef0385b3591b999761585da27a5,Place Sébastopol,0.056,1.0,17.0,18.0,0.0,0.0,43.299,5.397,1.0,0.0,penurie (vide)
le-velo,Marseille,1bb03b85c04af9cc533c466989f59275,Notre-Dame - Dragon,,0.0,0.0,0.0,1.0,1.0,43.287,5.374,,1.0,penurie (vide)
le-velo,Marseille,1ca9b8d1416f93c16f88f50bf99cc09d,Chemin de l'armée d'afrique,0.692,18.0,8.0,26.0,0.0,0.0,43.289,5.425,18.0,0.0,penurie (vide)
le-velo,Marseille,1ccf8a02eeb13d0d65695388175accde,Clérissy Gaston de Flotte,0.2,4.0,16.0,20.0,0.0,0.0,43.298,5.428,4.0,0.0,penurie (vide)
le-velo,Marseille,1dcde736e716622747d59b3d330b4831,Char Jeanne d'Arc - Notre Dame de La Garde,0.1,2.0,18.0,20.0,0.0,0.0,43.286,5.371,2.0,0.0,penurie (vide)
le-velo,Marseille,1e8a544a20c795554f0101f1a8c9fe9b,Sainte-Marguerite Dromel,0.037,1.0,26.0,27.0,0.0,0.0,43.271,5.403,1.0,0.0,penurie (vide)
le-velo,Marseille,266c9cb2aad25d78b2fa9aa53d7255d2,Saint Marcel,0.9,18.0,2.0,20.0,0.0,0.0,43.287,5.467,18.0,0.0,penurie (vide)
le-velo,Marseille,282380523ec4750acd679801ec8f6753,Tivoli - Roosevelt,0.05,1.0,19.0,20.0,0.0,0.0,43.299,5.389,1.0,0.0,penurie (vide)
le-velo,Marseille,296c3dd0f9388e1822e5e761b5d6d6ca,Canebière - Dugommier,0.2,3.0,12.0,15.0,0.0,0.0,43.298,5.381,3.0,0.0,penurie (vide)
le-velo,Marseille,29c1378d5304706151f792b23422b863,Tobelem - Crinias,0.05,1.0,19.0,20.0,0.0,0.0,43.287,5.361,1.0,0.0,penurie (vide)
le-velo,Marseille,2a04968130b1a81860d417183c74efac,Sainte - Lulli,0.6,12.0,8.0,20.0,0.0,0.0,43.293,5.376,12.0,0.0,penurie (vide)
le-velo,Marseille,2a80346767e893d3a9d646eb89e05e06,Morgiou,0.45,18.0,22.0,40.0,0.0,0.0,43.226,5.416,18.0,0.0,penurie (vide)
le-velo,Marseille,2b5ff3716c621e74fb9c5cacb3ae741e,Cantini - Rouet,0.026,1.0,38.0,39.0,0.0,0.0,43.285,5.386,1.0,0.0,penurie (vide)
le-velo,Marseille,2ba52d7f7013a766df67f36502e140f6,Cours Jean Ballard,0.85,17.0,3.0,20.0,0.0,0.0,43.293,5.375,17.0,0.0,penurie (vide)
le-velo,Marseille,2c255348f7e2a6e75d9ca1071f8fcdf1,Bois Luzy,0.3,3.0,7.0,10.0,0.0,0.0,43.311,5.424,3.0,0.0,penurie (vide)
le-velo,Marseille,2c94b226005e2dfb56dd72636cf65418,Bon Secours - Huilerie,0.1,2.0,18.0,20.0,0.0,0.0,43.32,5.382,2.0,0.0,penurie (vide)
le-velo,Marseille,2ccb050034e464f269988d4c96e6d628,Sainte-Marthe - Moretti,0.0,0.0,20.0,20.0,1.0,0.0,43.324,5.389,0.0,1.0,penurie (vide)
le-velo,Marseille,2cff3854ea9a45cfc6248d91b3e17f48,Sainte-Marthe - Glacière,0.211,4.0,15.0,19.0,0.0,0.0,43.318,5.39,4.0,0.0,penurie (vide)
le-velo,Marseille,2db1f777dad667c0f9a068b944bc0d15,Briffaut Camas,0.333,6.0,12.0,18.0,0.0,0.0,43.294,5.397,6.0,0.0,penurie (vide)
le-velo,Marseille,2e6315aaaad1b643278c91b25435a373,Chave - Sakakini,0.105,2.0,17.0,19.0,0.0,0.0,43.296,5.4,2.0,0.0,penurie (vide)
le-velo,Marseille,2f697f9fd04d55387069e6c79ef76ed3,Peupliers - Berthelot,0.111,2.0,16.0,18.0,0.0,0.0,43.337,5.392,2.0,0.0,penurie (vide)
le-velo,Marseille,307d4a4a6316097b53cd4c5aaa8a47d1,MUCEM,0.414,12.0,17.0,29.0,0.0,0.0,43.298,5.363,12.0,0.0,penurie (vide)
le-velo,Marseille,3197d7308d2c4bbe27397bce6a2a1f62,Vallon des Auffes,1.0,4.0,0.0,4.0,0.0,1.0,43.286,5.351,4.0,1.0,saturation (pleine)
le-velo,Marseille,329f953b84a34b961b9b5d221b1eb5d7,Castellane,0.043,2.0,44.0,46.0,0.0,0.0,43.285,5.384,2.0,0.0,penurie (vide)
le-velo,Marseille,347247b1ba935aab53a81e7e37416d3a,Michelet - Huveaune,1.0,7.0,0.0,7.0,0.0,1.0,43.268,5.394,7.0,1.0,saturation (pleine)
le-velo,Marseille,35ab8461de0e1a93167e1c5d6d7f16af,Saint-Just - Labry,,0.0,0.0,0.0,1.0,1.0,43.313,5.402,,1.0,penurie (vide)
le-velo,Marseille,3707aeed50708c7eb61a5b97e1931074,Place du 4 Septembre,0.714,10.0,4.0,14.0,0.0,0.0,43.289,5.358,10.0,0.0,penurie (vide)
le-velo,Marseille,389ca2b26c8e0d20770616daa4151545,Granada,0.778,14.0,4.0,18.0,0.0,0.0,43.285,5.441,14.0,0.0,penurie (vide)
le-velo,Marseille,38c8b23c38311df8a8028841956423e6,Chave - Goudard,0.15,3.0,17.0,20.0,0.0,0.0,43.295,5.394,3.0,0.0,penurie (vide)
le-velo,Marseille,3bfe65943f2dc3d3e366b0bb8f00af75,Pasteur,0.0,0.0,20.0,20.0,1.0,0.0,43.291,5.359,0.0,1.0,penurie (vide)
le-velo,Marseille,3e4776bfb1e3eef1f688532d05e22274,Strasbourg - Leca,0.167,3.0,15.0,18.0,0.0,0.0,43.308,5.376,3.0,0.0,penurie (vide)
le-velo,Marseille,3e535d006149f9514a591e106a49858e,Place Pol Lapeyre,1.0,11.0,0.0,11.0,0.0,1.0,43.293,5.409,11.0,1.0,saturation (pleine)
le-velo,Marseille,400d10f469f8943af6b0be220e56d90f,La Boiseraie,0.049,2.0,39.0,41.0,0.0,0.0,43.296,5.423,2.0,0.0,penurie (vide)
le-velo,Marseille,40db8fa4050df884be276f02cfa723bb,Clot Bey - Leau,0.05,1.0,19.0,20.0,0.0,0.0,43.256,5.382,1.0,0.0,penurie (vide)
le-velo,Marseille,4102d8b8e7dc260e641d100fbe94aaef,Mazargues - Sainte Anne,0.474,9.0,10.0,19.0,0.0,0.0,43.258,5.394,9.0,0.0,penurie (vide)
le-velo,Marseille,422c09a775b3eb5cfd048f3218231b1b,Rabatau - Hôpital Saint-Joseph,0.176,3.0,14.0,17.0,0.0,0.0,43.274,5.394,3.0,0.0,penurie (vide)
le-velo,Marseille,44577ff053107e8a693b092a4409090e,Boulevard urbain Sud - François Mauriac,0.889,8.0,1.0,9.0,0.0,0.0,43.271,5.423,8.0,0.0,penurie (vide)
le-velo,Marseille,451654c170b3dcd39ff8e7c813211a7b,Plage du Prophète,0.25,5.0,15.0,20.0,0.0,0.0,43.274,5.363,5.0,0.0,penurie (vide)
le-velo,Marseille,45b31d9c726a71b721a44a098b5128ef,Rome - Sylvabelle,0.25,4.0,12.0,16.0,0.0,0.0,43.29,5.381,4.0,0.0,penurie (vide)
le-velo,Marseille,46940fd7131a010ecc2ca50f9abe8613,Parc du 26ème Centenaire,0.05,1.0,19.0,20.0,0.0,0.0,43.282,5.391,1.0,0.0,penurie (vide)
le-velo,Marseille,48e78c3efa22e3b63189dd073a7bed58,Louis Armand,0.263,5.0,14.0,19.0,0.0,0.0,43.3,5.413,5.0,0.0,penurie (vide)
le-velo,Marseille,490f53b16861ccb985c4c9d75b18e00b,Parc Pastré,0.647,11.0,6.0,17.0,0.0,0.0,43.24,5.366,11.0,0.0,penurie (vide)
le-velo,Marseille,4ae58650e08e3fdb98f320826a0fb65b,Pierre Paraf,0.0,0.0,20.0,20.0,1.0,0.0,43.33,5.39,0.0,1.0,penurie (vide)
le-velo,Marseille,4bb698d9e6b9b6835fee41adfc5a9736,National Métro,0.467,14.0,16.0,30.0,0.0,0.0,43.315,5.373,14.0,0.0,penurie (vide)
le-velo,Marseille,5655a12f8c432d9c1749a3380907f882,Plage de la Pointe Rouge,0.733,22.0,8.0,30.0,0.0,0.0,43.244,5.371,22.0,0.0,penurie (vide)
le-velo,Marseille,57c6c20ccabd34d14d28a149755d9090,La Criée,1.0,19.0,0.0,19.0,0.0,1.0,43.293,5.368,19.0,1.0,saturation (pleine)
le-velo,Marseille,5a30ba8c038d5031571dcf896c5aa41e,Moretti - Gibbes,0.067,2.0,28.0,30.0,0.0,0.0,43.323,5.385,2.0,0.0,penurie (vide)
le-velo,Marseille,5b27850c04a6d191cfac8591f7a9c619,Académie - Capucins,0.0,0.0,17.0,17.0,1.0,0.0,43.296,5.381,0.0,1.0,penurie (vide)
le-velo,Marseille,5b85756fb905aed5a68c4db8c0bf8c62,Canebière Saint-Ferreol,0.471,8.0,9.0,17.0,0.0,0.0,43.296,5.377,8.0,0.0,penurie (vide)
le-velo,Marseille,5c0f416934a436439bbeef98ff5842f5,Mairie de Bagatelle,0.095,2.0,19.0,21.0,0.0,0.0,43.271,5.383,2.0,0.0,penurie (vide)
le-velo,Marseille,5c3c4f7ccb47bfab85e780b055b6021b,Place de la Corderie,0.111,2.0,16.0,18.0,0.0,0.0,43.291,5.371,2.0,0.0,penurie (vide)
le-velo,Marseille,5f754ec43b9dcb8caef3b75f9d6e934e,Michelet - Luce,0.526,10.0,9.0,19.0,0.0,0.0,43.259,5.399,10.0,0.0,penurie (vide)
le-velo,Marseille,600bcd37bfffbb27ef17c96aef457358,Blancarde - Duparc,0.0,0.0,19.0,19.0,1.0,0.0,43.303,5.401,0.0,1.0,penurie (vide)
le-velo,Marseille,601faa292fe79541274d19a39db55023,Centre Bourse,0.65,13.0,7.0,20.0,0.0,0.0,43.297,5.377,13.0,0.0,penurie (vide)
le-velo,Marseille,607e4bdcc65c439a53d9b25fa7f0b339,Libération - Chape - Espérandieu,0.05,1.0,19.0,20.0,0.0,0.0,43.302,5.395,1.0,0.0,penurie (vide)
le-velo,Marseille,6112cc4f88de3c69df8a0f780105a689,Jules Guesde,0.737,14.0,5.0,19.0,0.0,0.0,43.301,5.374,14.0,0.0,penurie (vide)
le-velo,Marseille,6127c9296e62118031bfcb93397e96a9,Boulevard Urbain Sud - Verdillon,0.75,9.0,3.0,12.0,0.0,0.0,43.275,5.425,9.0,0.0,penurie (vide)
le-velo,Marseille,6171d5b8db0217f424063057259281ff,Stade Bombardière,0.0,0.0,30.0,30.0,1.0,0.0,43.317,5.437,0.0,1.0,penurie (vide)
le-velo,Marseille,62b9ababbc78a9f73b3e155a7b6d8884,Gay - Lussac,0.621,18.0,11.0,29.0,0.0,0.0,43.336,5.375,18.0,0.0,penurie (vide)
le-velo,Marseille,62ca43376a1fff8a490e1f307b7269df,Lavéran - Diderot,0.118,2.0,15.0,17.0,0.0,0.0,43.325,5.414,2.0,0.0,penurie (vide)
le-velo,Marseille,63564c341e8829400a607763c9fd4148,La Fourragère,0.25,5.0,15.0,20.0,0.0,0.0,43.304,5.425,5.0,0.0,penurie (vide)
le-velo,Marseille,6588140262a0746cda5e819192699b05,Cinq Avenues Longchamp,0.0,0.0,19.0,19.0,1.0,0.0,43.304,5.398,0.0,1.0,penurie (vide)
le-velo,Marseille,65b4798abd2e41820bfedd28ca7786c1,Camas - Jaubert,0.053,1.0,18.0,19.0,0.0,0.0,43.298,5.394,1.0,0.0,penurie (vide)
le-velo,Marseille,65d73b24905326f9c93bac2458e6eb26,Paoli Calmettes,0.789,15.0,4.0,19.0,0.0,0.0,43.264,5.411,15.0,0.0,penurie (vide)
le-velo,Marseille,660b3f78d88bbca8b6282b7a9cbcdc3d,Corse - Saint Maurice,0.125,1.0,7.0,8.0,0.0,0.0,43.289,5.364,1.0,0.0,penurie (vide)
le-velo,Marseille,67b512abd838e03e9b318c26a8612f27,Capelette - Forges,0.167,3.0,15.0,18.0,0.0,0.0,43.279,5.411,3.0,0.0,penurie (vide)
le-velo,Marseille,67e0bd6739c559ed39992713c030f313,Euromediterrannee Gantes,1.0,32.0,0.0,32.0,0.0,1.0,43.309,5.368,32.0,1.0,saturation (pleine)
le-velo,Marseille,6ba4eef84617ebed014094d46b5b7102,Flammarion - Isoard,0.176,3.0,14.0,17.0,0.0,0.0,43.304,5.389,3.0,0.0,penurie (vide)
le-velo,Marseille,6c11db7e2672ea727e8e9a3ed012265f,Kaddouz,0.0,0.0,30.0,30.0,1.0,0.0,43.307,5.425,0.0,1.0,penurie (vide)
le-velo,Marseille,6c58eafed6edb9aef6d643b222bcdd5a,Geze - Arnavon,0.9,18.0,2.0,20.0,0.0,0.0,43.332,5.377,18.0,0.0,penurie (vide)
le-velo,Marseille,6d3208f94690a69e0b9b600a11696992,Eglise des Chartreux,0.158,3.0,16.0,19.0,0.0,0.0,43.309,5.401,3.0,0.0,penurie (vide)
le-velo,Marseille,6fae3d33471727e279bca5e29588b75e,Bain des Dames,1.0,26.0,0.0,26.0,0.0,1.0,43.242,5.364,26.0,1.0,saturation (pleine)
le-velo,Marseille,6fafa509b30a2ebd445b019632fac5d8,Corail - Marseilleveyre,0.6,12.0,8.0,20.0,0.0,0.0,43.241,5.378,12.0,0.0,penurie (vide)
le-velo,Marseille,7036f5c691dd87f8da4701d9b3ad5c6e,Malpassé Métro,0.103,3.0,26.0,29.0,0.0,0.0,43.32,5.416,3.0,0.0,penurie (vide)
le-velo,Marseille,706b21b0f11b8dec41cfb88081311716,Saint Charles - Faculté,1.0,32.0,0.0,32.0,0.0,1.0,43.305,5.379,32.0,1.0,saturation (pleine)
le-velo,Marseille,708ed54bc82e5ac02e9b141a491c18b3,Saint-Eugene,0.0,0.0,18.0,18.0,1.0,0.0,43.285,5.359,0.0,1.0,penurie (vide)
le-velo,Marseille,70c15c9f02611f64aede5fc2596ae36f,Estrangin,0.533,8.0,7.0,15.0,0.0,0.0,43.29,5.378,8.0,0.0,penurie (vide)
le-velo,Marseille,7366a973a161fa2ec52a2a8cb72589e8,Place Placide Caffo,0.722,13.0,5.0,18.0,0.0,0.0,43.314,5.385,13.0,0.0,penurie (vide)
le-velo,Marseille,74841aeaaec41ec03ceb63eb4e1ac827,Baille - Hôpital Conception,0.111,2.0,16.0,18.0,0.0,0.0,43.289,5.396,2.0,0.0,penurie (vide)
le-velo,Marseille,767aa6946648f1afca7125b0a5c43884,Station éphémère - Callelongue,0.258,25.0,72.0,97.0,0.0,0.0,43.212,5.351,25.0,0.0,penurie (vide)
le-velo,Marseille,76802e9efcdfc1aa5a17506587a3d997,Corniche - Endoume,1.0,10.0,0.0,10.0,0.0,1.0,43.283,5.351,10.0,1.0,saturation (pleine)
le-velo,Marseille,79b0b3c9de35a130060ad74245215a0d,Lapin Blanc,0.536,15.0,13.0,28.0,0.0,0.0,43.247,5.382,15.0,0.0,penurie (vide)
le-velo,Marseille,7c2b009cf92441ab0f4c723040f75cdb,La Grognarde,0.05,1.0,19.0,20.0,0.0,0.0,43.295,5.433,1.0,0.0,penurie (vide)
le-velo,Marseille,7c5c092531755f90d278cb6b35831e53,Les Borromées,0.0,0.0,19.0,19.0,1.0,0.0,43.301,5.431,0.0,1.0,penurie (vide)
le-velo,Marseille,7c5d71d6759159a5334371c06ca6205e,Paris - Forbin,0.474,9.0,10.0,19.0,0.0,0.0,43.306,5.372,9.0,0.0,penurie (vide)
le-velo,Marseille,7e456479f1dd847596080eeeb2523660,Baumettes,0.28,7.0,18.0,25.0,0.0,0.0,43.234,5.412,7.0,0.0,penurie (vide)
le-velo,Marseille,7f93db683b5d61b092fc60f876adee7a,Flammarion- Montricher,0.2,4.0,16.0,20.0,0.0,0.0,43.306,5.394,4.0,0.0,penurie (vide)
le-velo,Marseille,805b176774d9556c6dce45749064da7d,Cantini,0.0,0.0,20.0,20.0,1.0,0.0,43.279,5.396,0.0,1.0,penurie (vide)
le-velo,Marseille,813023f272678d74a1fb76686d83c01f,Saint Charles - Place des Marseillaises,1.0,50.0,0.0,50.0,0.0,1.0,43.301,5.381,50.0,1.0,saturation (pleine)
le-velo,Marseille,81a27b1452a780083585cba9abd3ad1b,Prado - Paradis,0.312,5.0,11.0,16.0,0.0,0.0,43.269,5.386,5.0,0.0,penurie (vide)
le-velo,Marseille,829007fd1e0f54aab672838f926f463c,La Barasse,0.839,26.0,5.0,31.0,0.0,0.0,43.285,5.484,26.0,0.0,penurie (vide)
le-velo,Marseille,82c42a5e3f142de2ed8751f5bbb471aa,Paradis - Vignerons,0.571,8.0,6.0,14.0,0.0,0.0,43.287,5.379,8.0,0.0,penurie (vide)
le-velo,Marseille,841c157424ebfe60badd1d545f171e42,Reboul - Argile,0.278,5.0,13.0,18.0,0.0,0.0,43.281,5.397,5.0,0.0,penurie (vide)
le-velo,Marseille,86990148d984d6d93621dddd0c3c999f,Friche Belle de Mai,1.0,29.0,0.0,29.0,0.0,1.0,43.31,5.39,29.0,1.0,saturation (pleine)
le-velo,Marseille,86c9a596fe52f3d7e47196e64a190a96,Faculté Saint Jérôme,0.75,21.0,7.0,28.0,0.0,0.0,43.336,5.41,21.0,0.0,penurie (vide)
le-velo,Marseille,882d890bde2c02187602b9a9c1db6f60,Lieutaud - Berlioz,0.0,0.0,19.0,19.0,1.0,0.0,43.289,5.384,0.0,1.0,penurie (vide)
le-velo,Marseille,8db981e055cff8aa6f850fa518b18ffc,Tour La Marseillaise,1.0,39.0,0.0,39.0,0.0,1.0,43.313,5.367,39.0,1.0,saturation (pleine)
le-velo,Marseille,8dbc9e4a6e80d4cccc8576b9a12da472,Prado - Périer,0.271,13.0,35.0,48.0,0.0,0.0,43.28,5.387,13.0,0.0,penurie (vide)
le-velo,Marseille,8faca0595713057b73c61670df5221a8,Coin Joli,0.053,1.0,18.0,19.0,0.0,0.0,43.262,5.404,1.0,0.0,penurie (vide)
le-velo,Marseille,9241662b5bea94bc5d042eb097811d5b,Saint-Paul - Malpassé,0.056,1.0,17.0,18.0,0.0,0.0,43.327,5.41,1.0,0.0,penurie (vide)
le-velo,Marseille,9393c27a7a7b79090db379c2d9f67d1a,Madrague de Montredon,0.778,14.0,4.0,18.0,0.0,0.0,43.232,5.356,14.0,0.0,penurie (vide)
le-velo,Marseille,9405b6bd4418b99334fa78867c4575b9,Colbert - Sainte Barbe,0.35,7.0,13.0,20.0,0.0,0.0,43.299,5.375,7.0,0.0,penurie (vide)
le-velo,Marseille,941c6c0119d8307548008b962eba387f,Lodi - Berlioz,0.105,2.0,17.0,19.0,0.0,0.0,43.29,5.386,2.0,0.0,penurie (vide)
le-velo,Marseille,95b891c8f99bc25736b02e32138ee5f2,Livon - Vieux-Port,0.267,4.0,11.0,15.0,0.0,0.0,43.292,5.361,4.0,0.0,penurie (vide)
le-velo,Marseille,9673c07ceca25ba027166adda49d985e,Longchamp - Grobet,0.056,1.0,17.0,18.0,0.0,0.0,43.303,5.392,1.0,0.0,penurie (vide)
le-velo,Marseille,97947d14d754f3d4c0b6892364f9456c,Foch - Fayolle,0.0,0.0,20.0,20.0,1.0,0.0,43.301,5.399,0.0,1.0,penurie (vide)
le-velo,Marseille,9856a5256410c56160570d763139c35e,Hôpital Sainte-Marguerite,1.0,29.0,0.0,29.0,0.0,1.0,43.259,5.409,29.0,1.0,saturation (pleine)
le-velo,Marseille,987ae706a8fcd5c97b48d98a4839aacd,Entrée du parc national des calanques,0.1,3.0,27.0,30.0,0.0,0.0,43.231,5.355,3.0,0.0,penurie (vide)
le-velo,Marseille,995d8dacbcec0b98b58d14ac6cfa7279,Rouet,0.167,3.0,15.0,18.0,0.0,0.0,43.284,5.386,3.0,0.0,penurie (vide)
le-velo,Marseille,9ba22a76bfc6ee0955eec9ab073de85b,Sormiou,0.273,6.0,16.0,22.0,0.0,0.0,43.232,5.4,6.0,0.0,penurie (vide)
le-velo,Marseille,9cb974822a39da98f9d34f29f8e651cb,Cité Radieuse,0.25,5.0,15.0,20.0,0.0,0.0,43.265,5.395,5.0,0.0,penurie (vide)
le-velo,Marseille,9f99a2220340197018ad3391f6ef9020,Zenatti - Malrieu,0.35,7.0,13.0,20.0,0.0,0.0,43.246,5.389,7.0,0.0,penurie (vide)
le-velo,Marseille,9fefb4d50b506b1af2ea3ce814566e97,Saint-Jean du Désert,0.545,6.0,5.0,11.0,0.0,0.0,43.299,5.436,6.0,0.0,penurie (vide)
le-velo,Marseille,a0514c95f0890eab60ba5a538c3c9c5b,Mazargues - Huveaune,0.05,1.0,19.0,20.0,0.0,0.0,43.266,5.39,1.0,0.0,penurie (vide)
le-velo,Marseille,a0c244bfb419fb367fc1a360cd71bf42,Chutes Lavie - Guigou,0.095,2.0,19.0,21.0,0.0,0.0,43.313,5.397,2.0,0.0,penurie (vide)
le-velo,Marseille,a1249698f34046578de4ade206089636,Blancarde - Botinelly,0.0,0.0,20.0,20.0,1.0,0.0,43.303,5.404,0.0,1.0,penurie (vide)
le-velo,Marseille,a143450d42c4a7f1df24a8684bf29f33,Joliette - Dunkerque,1.0,31.0,0.0,31.0,0.0,1.0,43.305,5.367,31.0,1.0,saturation (pleine)
le-velo,Marseille,a15e1fdc35118d87be39b51fbd767689,Obélisque de Mazargues,0.312,5.0,11.0,16.0,0.0,0.0,43.251,5.403,5.0,0.0,penurie (vide)
le-velo,Marseille,a20f0e35e64c2efa027b123dd39d8c93,Luminy - Parc National des Calanques,0.316,12.0,26.0,38.0,0.0,0.0,43.232,5.437,12.0,0.0,penurie (vide)
le-velo,Marseille,a2f3689edf6bf5e7d54ff8df048714ab,National - Hoche,0.1,2.0,18.0,20.0,0.0,0.0,43.311,5.378,2.0,0.0,penurie (vide)
le-velo,Marseille,a35a1de7a0f223847cd7f652be9632b6,Saint-Pierre - Hugueny,0.125,2.0,14.0,16.0,0.0,0.0,43.292,5.393,2.0,0.0,penurie (vide)
le-velo,Marseille,a6e39cfc24e05eba6c9d548ce1a90849,Romain Rolland,0.167,5.0,25.0,30.0,0.0,0.0,43.275,5.416,5.0,0.0,penurie (vide)
le-velo,Marseille,a926316107049d443cb6b13796f321c9,Rolland - Platanes,0.188,3.0,13.0,16.0,0.0,0.0,43.272,5.41,3.0,0.0,penurie (vide)
le-velo,Marseille,a9cd39ae4dff7940f15a6ef4a1a4d723,Mazargues - Almeras,0.111,2.0,16.0,18.0,0.0,0.0,43.251,5.395,2.0,0.0,penurie (vide)
le-velo,Marseille,aa2c0ad654c031814ec063e29c5fe7e4,Valmont - Redon,0.211,4.0,15.0,19.0,0.0,0.0,43.245,5.425,4.0,0.0,penurie (vide)
le-velo,Marseille,ac71ae4864e32a0b73fe9d0c3ee07057,Auphan - Vaillant,0.5,10.0,10.0,20.0,0.0,0.0,43.317,5.377,10.0,0.0,penurie (vide)
